cod_art;cod_artp;des_art;cod_cat;cat;familia;des_fam;nombre;precio_v;cod_pro;ACTIVO;ruta_img
900805;7513215;TASKI TR 101 (UNIDAD 5L.);200;MOQUETAS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;34,26;400000001;1;C:\SALIDA\img\900805.JPG
900807;7512372;TASKI TAPI GUM W1062 0.5L;200;MOQUETAS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;13,81;400000001;1;C:\SALIDA\img\900807.JPG
900810;7512698;TASKI JONTEC PLAZA (5L);196;CERAS Y EMULSIONES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;54,39;400000001;1;C:\SALIDA\img\900810.JPG
900812;7513193;JD TP 7 (5L);196;CERAS Y EMULSIONES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;30,71;400000001;1;C:\SALIDA\img\900812.jpg
900814;7511538;PRONTO WOOD POLISH ( 0.4L);221;MARCAS PROFESIONALES LIMPIEZA;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;4,8575;400000001;1;C:\SALIDA\img\900814.jpg
900815;7511537;PRONTO MULTISURFACE (400 ML);221;MARCAS PROFESIONALES LIMPIEZA;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;5,1541;400000001;1;C:\SALIDA\img\900815.JPG
900817;7511535;PRONTO LIQUIDO WOOD CLEANER (5L);221;MARCAS PROFESIONALES LIMPIEZA;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;29,74;400000001;1;C:\SALIDA\img\900817.JPG
900819;7520060;TASKI SPRINT 200 PUR-ECO SD 1,4L W2;215;SISTEMA SMARTDOSE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;31,76;400000001;1;
900824;100835440;SUMA DIP K1 (UNIDAD 5L.);;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;52,745;400000001;1;C:\SALIDA\img\900824.JPG
900835;7513323;TASKI JONTEC LUNA W362 (5L);196;CERAS Y EMULSIONES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;39,39;400000001;1;C:\SALIDA\img\900835.jpg
900855;;ROOM CARE R2 (5L);214;GAMA ROOM CARE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;15,2;400000001;1;C:\SALIDA\img\900855.jpg
900865;7010160;SUMA RINSE A5 (5L);176;ABRILLANTADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;34,695;400000001;1;C:\SALIDA\img\900865.jpg
900872;7010162;SUMA CRYSTAL A8 (UNIDAD 5L.);176;ABRILLANTADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;42,745;400000001;1;C:\SALIDA\img\900872.JPG
900875;7509658;ROOM CARE R3 W1476 (UNIDAD 750ML.);214;GAMA ROOM CARE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;4,448;400000001;1;
900880;7508337;SUMA UNISON MAXI G3 (UNIDAD 4,5KG);175;LAVADO AUTOMATICO;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;50,01;400000001;1;C:\SALIDA\img\900880.JPG
900881;7515512;SUMA REVOFLOW CLEAN P5 (1x4,5Kg);179;GAMA SUMA REVOFLOW;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;80,15;400000001;1;
900882;7517318;SUMA MULTI PURPOSE D2.3 (1x1,4);188;SISTEMA SMARTDOSE-COCINAS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;27,06;400000001;1;
900883;7508349;SUMA UNISON CLAR A2 (4L);175;LAVADO AUTOMATICO;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;82,28;400000001;1;C:\SALIDA\img\900883.JPG
900884;7517494;SPRY BTL 0.75 SMARTDOSE 1PC;280;BOTELLAS Y PULVERIZADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;2,64;400000001;1;
900885;7508347;SUMA UNISON BRITE A1 (UNIDAD 4L.);176;ABRILLANTADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;57,4;400000001;1;C:\SALIDA\img\900885.JPG
900887;7518123;TASKI STANDARD DRY MOP 40  1PC W1;291;SISTEMA JONMASTER;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;7,558;400000001;1;
900888;7518127;TASKI STANDAR DAMP MOP 40  1PC W1;291;SISTEMA JONMASTER;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;5,7605;400000001;1;
900889;7517117;TASKI JM HYG. MICROMOP RED 40CM 1PC W1;291;SISTEMA JONMASTER;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;0;400000001;1;
900891;7517114;TASKI JM HYG. ALLROUND MOP 40CM 1PC W1;291;SISTEMA JONMASTER;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;18,04;400000001;1;
900892;7515399;TASKI JM PRO ALLROUND MOP 40CM 1PC W1;291;SISTEMA JONMASTER;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;16,76;400000001;1;
900893;7508259;SUMA CALC D5 (5L);181;DESINCRUSTANTES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;38;400000001;1;C:\SALIDA\img\900893.JPG
900895;7513050;TASKI SPRINT GLASS (750ML.) W667;208;MULTIUSOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;4,06;400000001;1;C:\SALIDA\img\900895.JPG
900896;7518939;TASKI JM ULTRA INTERIOR MOP 1PC W1;291;SISTEMA JONMASTER;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;0;400000001;1;
900900;7508334;SUMA UNISON SUPER G1 (UNIDAD 4,5KG.);175;LAVADO AUTOMATICO;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;59,34;400000001;1;C:\SALIDA\img\900900.JPG
900910;7510903;DI R7 (UNIDAD 0,5L.);206;OTROS QUIMICOS BAÑOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;2,94;400000001;1;
900911;7515239;JD SPRINT 200 PUR-ECO (1L);180;GAMA PUR ECO HIGIENE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;6,038;400000001;1;C:\SALIDA\img\900911.jpg
900912;7514100;GOOD SENSE 30 DAY GREEN APPLE (2 un);260;GAMA GOOD SENSE SERVICE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;11,41;400000001;1;C:\SALIDA\img\900912.jpg
900931;7513960;BOTELLA PULVERIZADORA 0,5L JD SANI CID 1PC;280;BOTELLAS Y PULVERIZADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;6,65;400000001;1;
900932;7517387;SOFT CARE MED H5 (1x0.5L);234;JABONES PELICANO;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;10,273;400000001;1;
900965;7517914;CIF PROF.OVEN GRILL CLEANER 0,75L;193;MARCAS PROFESIONALES COCINA;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;3,5;400000001;1;
901001;7512914;GOOD SENSE FRESH (UNIDAD);255;AMBIENTADORES LIQUIDOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;10,44;400000001;1;C:\SALIDA\img\901001.JPG
901005;7514484;GOOD SENSE FLORAL (5L);258;LIMPIADORES AMBIENTADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;25,82;400000001;1;C:\SALIDA\img\901005.jpg
901008;7514483;GOOD SENSE MANDARINE (UNIDAD 5L.);255;AMBIENTADORES LIQUIDOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;24,83;400000001;1;C:\SALIDA\img\901008.jpg
901009;7513504;GOOD SENSE VERT (UNIDAD 5L);258;LIMPIADORES AMBIENTADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;25,67;400000001;1;C:\SALIDA\img\901009.JPG
901010;7514167;GOOD SENSE CRUSAIR (UNIDAD 0,5L.);;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;8,197;400000001;1;C:\SALIDA\img\901010.jpg
